step,loss,alignment_loss,regularization_loss,alpha_min,alpha_mean,alpha_max,alpha_std,learning_rate,step_wall_s,alpha_layer_00,alpha_layer_01,alpha_layer_02,alpha_layer_03,alpha_layer_04,alpha_layer_05,alpha_layer_06,alpha_layer_07,alpha_layer_08,alpha_layer_09,alpha_layer_10,alpha_layer_11,alpha_layer_12,alpha_layer_13,alpha_layer_14,alpha_layer_15,alpha_layer_16,alpha_layer_17,alpha_layer_18,alpha_layer_19,alpha_layer_20,alpha_layer_21,alpha_layer_22,alpha_layer_23,alpha_layer_24,alpha_layer_25,alpha_layer_26,alpha_layer_27,alpha_layer_28,alpha_layer_29
82,27.55415431658427,2.463784138361613,25.090370178222656,0.1376827508211136,0.8358497117956479,1.0,0.20573738590325955,0.02,37.75946729304269,0.9514411687850952,0.9800357222557068,0.9886264801025391,1.0,0.9880868196487427,0.9883634448051453,0.996837854385376,0.9562025666236877,0.9584193825721741,0.9600847959518433,0.9663712382316589,0.9524376392364502,0.8976279497146606,0.9455180168151855,0.8997175097465515,1.0,0.8531330227851868,0.7369862198829651,1.0,0.7591758370399475,0.1376827508211136,0.9393065571784973,0.9384174346923828,0.7361451387405396,0.679817795753479,0.646136462688446,0.5002484917640686,0.43873974680900574,0.7441409230232239,0.5357903838157654
83,28.02484671274821,2.9493538538614907,25.07549285888672,0.13525600731372833,0.83551577180624,1.0,0.2045334893414318,0.02,43.23814655398019,0.9491458535194397,0.9799349904060364,0.9882349967956543,1.0,0.9881121516227722,0.9893393516540527,0.9944804310798645,0.953591525554657,0.9615187644958496,0.9590673446655273,0.965810239315033,0.9516284465789795,0.8956452012062073,0.9417905807495117,0.8953839540481567,1.0,0.8546929955482483,0.7382528185844421,1.0,0.7569702863693237,0.13525600731372833,0.9347220659255981,0.9316408634185791,0.7331249713897705,0.6816990971565247,0.6503963470458984,0.5048643946647644,0.4451896548271179,0.7436072826385498,0.541372537612915
84,28.47407031059265,3.4085967540740967,25.065473556518555,0.13226042687892914,0.8361508503556252,1.0,0.20407726121368244,0.02,43.63410126196686,0.9479419589042664,0.9820843935012817,0.9888411164283752,1.0,0.9890207648277283,0.9907895922660828,0.9930301308631897,0.9555554986000061,0.9657116532325745,0.9595746397972107,0.9670605063438416,0.9546406269073486,0.8962156772613525,0.9392879605293274,0.8945048451423645,1.0,0.8592027425765991,0.7403653264045715,1.0,0.7555511593818665,0.13226042687892914,0.9302589297294617,0.9269731044769287,0.730488121509552,0.6834040284156799,0.6537269353866577,0.5089257955551147,0.451648473739624,0.7418805360794067,0.5455805659294128
85,28.243650833765667,3.159124771753947,25.08452606201172,0.13167822360992432,0.8366451273361842,1.0,0.2036865535460549,0.02,40.02624904795084,0.9431524276733398,0.9850384593009949,0.9934815168380737,0.9983941912651062,0.9892650246620178,0.9979999661445618,0.9920743107795715,0.9534597396850586,0.9691007733345032,0.9592300653457642,0.9677148461341858,0.9572877883911133,0.8973543643951416,0.9389946460723877,0.8954979181289673,1.0,0.8636508584022522,0.7401461005210876,1.0,0.7528496384620667,0.13167822360992432,0.9252651929855347,0.9208080768585205,0.7267837524414062,0.6839190125465393,0.6562811136245728,0.511593222618103,0.45715609192848206,0.7417892217636108,0.5493872761726379
86,28.467878182729084,3.3685243924458823,25.099353790283203,0.13248801231384277,0.8371565202871959,1.0,0.20321036160858022,0.02,42.476476626005024,0.9395383596420288,0.988398551940918,0.9970892071723938,0.9975236058235168,0.9909707307815552,1.0,0.9920770525932312,0.9532970786094666,0.9718639254570007,0.9600183367729187,0.9697502851486206,0.9602710604667664,0.8990734219551086,0.9379644989967346,0.8946877717971802,1.0,0.8671675324440002,0.7397518754005432,1.0,0.749487042427063,0.13248801231384277,0.9220789074897766,0.9140279293060303,0.7225294709205627,0.6852978467941284,0.6586164236068726,0.5142226815223694,0.4626861810684204,0.7403478622436523,0.5534699559211731
87,27.65362556775411,2.538929065068563,25.114696502685547,0.13275128602981567,0.8369610587755839,1.0,0.20308422696060352,0.02,39.508043301990256,0.935710072517395,0.9911263585090637,0.9991684556007385,0.9966153502464294,0.9912585616111755,1.0,0.9934161901473999,0.9540024399757385,0.9740399718284607,0.9630641341209412,0.9711406230926514,0.9634065628051758,0.8991084694862366,0.9373838901519775,0.8928482532501221,1.0,0.8678063750267029,0.7381191849708557,1.0,0.7446618676185608,0.13275128602981567,0.9180533289909363,0.9068493843078613,0.7181339859962463,0.6859033107757568,0.658542275428772,0.5153557062149048,0.4667958617210388,0.7371228933334351,0.5564469695091248
88,27.78507912158966,2.676247715950012,25.10883140563965,0.1328761875629425,0.8364018867413203,1.0,0.2033562996290907,0.02,41.647891048924066,0.9295632839202881,0.9936859607696533,1.0,0.9954450130462646,0.9908852577209473,1.0,0.9945821166038513,0.9556798934936523,0.9767619967460632,0.9658450484275818,0.9734209179878235,0.9676733016967773,0.8976718187332153,0.937908411026001,0.8913053274154663,1.0,0.8680232167243958,0.73637855052948,1.0,0.7394130825996399,0.1328761875629425,0.9151938557624817,0.9000163674354553,0.7128711342811584,0.6855669617652893,0.6562636494636536,0.5152489542961121,0.4691171646118164,0.7321218252182007,0.5585373044013977
89,28.004554986953735,2.912498712539673,25.092056274414062,0.13452668488025665,0.8355748370289803,1.0,0.2036070239433653,0.02,40.946446924936026,0.9232428073883057,0.9951558709144592,1.0,0.9924981594085693,0.9897536039352417,1.0,0.9948036074638367,0.9564468264579773,0.9781076908111572,0.9688407182693481,0.9750560522079468,0.9718961715698242,0.8957535624504089,0.9397960901260376,0.8906945586204529,1.0,0.8678884506225586,0.7343205809593201,1.0,0.7339706420898438,0.13452668488025665,0.9180909395217896,0.8916279077529907,0.7067968845367432,0.6843345165252686,0.6523464322090149,0.5139411091804504,0.4707421362400055,0.7264630794525146,0.5601500272750854
90,27.70907171567281,2.6418262322743735,25.067245483398438,0.1343543529510498,0.8342272569735845,1.0,0.2041276271296129,0.02,38.002533613936976,0.9172928929328918,0.9970841407775879,1.0,0.9900050163269043,0.9869174957275391,0.9995061755180359,0.9935166835784912,0.9589830636978149,0.9781655669212341,0.9713475704193115,0.9763839840888977,0.974563717842102,0.8934681415557861,0.9401053786277771,0.889181911945343,1.0,0.8654090166091919,0.7324855327606201,1.0,0.7284626960754395,0.1343543529510498,0.9215503931045532,0.88285231590271,0.7008932828903198,0.6822965741157532,0.6470057964324951,0.512022852897644,0.4716850221157074,0.7204539775848389,0.5608241558074951
91,27.81202749411265,2.7852101723353067,25.026817321777344,0.13283541798591614,0.8321868240833282,1.0,0.20424937142210936,0.02,37.682426549028605,0.9110141396522522,0.9973542094230652,0.9988370537757874,0.9878072738647461,0.9829988479614258,0.9973418712615967,0.990309476852417,0.9608390927314758,0.9762565493583679,0.9738842248916626,0.9762224555015564,0.9754754304885864,0.8892375230789185,0.9385433197021484,0.8856438398361206,1.0,0.8610584139823914,0.7294389009475708,1.0,0.7237841486930847,0.13283541798591614,0.923348069190979,0.8730372786521912,0.6944730877876282,0.6785240769386292,0.6413363814353943,0.5097899436950684,0.4733411967754364,0.7186393737792969,0.564233124256134
92,28.234447240829468,3.2688405513763428,24.965606689453125,0.13089421391487122,0.8303486734628678,1.0,0.20418402623528464,0.02,35.94554990599863,0.9094586968421936,0.996453046798706,0.9948450922966003,0.9874621033668518,0.9809156060218811,0.9958573579788208,0.9898792505264282,0.9625850319862366,0.9732346534729004,0.9744293689727783,0.9745051264762878,0.9748186469078064,0.8833051919937134,0.9354922771453857,0.8809586763381958,1.0,0.8568277955055237,0.7248088121414185,1.0,0.7198681235313416,0.13089421391487122,0.926581621170044,0.8630034327507019,0.692664384841919,0.6734130382537842,0.6366714239120483,0.5074037313461304,0.4761338233947754,0.7195104360580444,0.5684792399406433
93,28.852250893910725,3.941789468129476,24.91046142578125,0.12974658608436584,0.8301719625790914,1.0,0.20466898681841503,0.02,35.785836133989505,0.9119482040405273,0.9943921566009521,0.9893835186958313,0.9895071387290955,0.9811084270477295,0.9964910745620728,0.9920666813850403,0.967484712600708,0.9733841419219971,0.977885365486145,0.9763397574424744,0.9760280847549438,0.8813261389732361,0.9362426996231079,0.8796359300613403,1.0,0.8535327315330505,0.7208736538887024,1.0,0.7171071171760559,0.12974658608436584,0.9332426190376282,0.8545480370521545,0.6914395689964294,0.6698450446128845,0.6338983178138733,0.5057291984558105,0.47940942645072937,0.721525251865387,0.5710372924804688
94,28.256877024968464,3.351718028386434,24.90515899658203,0.12928873300552368,0.8305342038472493,1.0,0.2057130683431294,0.02,35.78874732099939,0.9188012480735779,0.9948136210441589,0.98118656873703,0.9977859854698181,0.9775658249855042,1.0,0.9976547360420227,0.9763424396514893,0.9712561368942261,0.9823017120361328,0.9779025316238403,0.9767009615898132,0.8811230063438416,0.9374043941497803,0.8788065314292908,1.0,0.8494799137115479,0.7178795337677002,1.0,0.7135521173477173,0.12928873300552368,0.9406741857528687,0.8488020300865173,0.6913605332374573,0.6666677594184875,0.6296471953392029,0.5035697221755981,0.48144882917404175,0.7219763398170471,0.5720335245132446
95,27.42448103427887,2.5084539651870728,24.916027069091797,0.12844376266002655,0.8295672312378883,1.0,0.20662690937074232,0.02,35.937494957935996,0.9232027530670166,0.9944069981575012,0.9741390943527222,1.0,0.9725187420845032,1.0,1.0,0.9838194847106934,0.967356264591217,0.9857087731361389,0.9779565334320068,0.9769331812858582,0.8794063329696655,0.9384130239486694,0.8773085474967957,1.0,0.8434115052223206,0.7128348350524902,1.0,0.7080740928649902,0.12844376266002655,0.9479231238365173,0.8415578603744507,0.6904438734054565,0.6618880033493042,0.6236823797225952,0.5000175833702087,0.4824092388153076,0.7227352261543274,0.5724257230758667
96,29.078752120335896,4.191735823949178,24.88701629638672,0.1282748281955719,0.8298993508021036,1.0,0.20687442892058405,0.02,35.828682454070076,0.9266447424888611,0.9940009713172913,0.9701184034347534,1.0,0.970372200012207,1.0,1.0,0.9890171885490417,0.9628424048423767,0.9881567358970642,0.9756876230239868,0.9814625382423401,0.8785684108734131,0.9420104026794434,0.879719078540802,1.0,0.8392329812049866,0.7109546661376953,1.0,0.7068401575088501,0.1282748281955719,0.9562308192253113,0.8375975489616394,0.6945653557777405,0.6613165140151978,0.6207482814788818,0.5000898241996765,0.4838768541812897,0.7267869114875793,0.5718650817871094
97,28.77014621098836,3.8731659253438315,24.89698028564453,0.12763544917106628,0.8307294636964798,1.0,0.20772867197944386,0.02,35.78939716995228,0.9302685856819153,0.9948223829269409,0.9680700302124023,1.0,0.9691577553749084,1.0,1.0,0.9914553761482239,0.9585335850715637,0.9912851452827454,0.9746093153953552,0.9873494505882263,0.8807427883148193,0.9498641490936279,0.8863699436187744,1.0,0.8385154008865356,0.7117360234260559,1.0,0.7055307626724243,0.12763544917106628,0.964694082736969,0.8347550630569458,0.697382926940918,0.6613854765892029,0.6162492632865906,0.4997001588344574,0.4832954704761505,0.7286710143089294,0.569804310798645
98,29.303200324376423,4.38131578763326,24.921884536743164,0.13197016716003418,0.8318585505088171,1.0,0.20828433326547088,0.02,35.92533787002321,0.9335691928863525,0.9950350522994995,0.9714385271072388,1.0,0.9690185785293579,1.0,0.9984211325645447,0.9927050471305847,0.9572352170944214,0.9914934039115906,0.9740065336227417,0.9918610453605652,0.885503888130188,0.95835280418396,0.8930559754371643,1.0,0.8411444425582886,0.7134491801261902,1.0,0.7076131701469421,0.13197016716003418,0.9736873507499695,0.8300436735153198,0.6978733539581299,0.6618258953094482,0.611914873123169,0.498489648103714,0.48204511404037476,0.728477418422699,0.5655258297920227
99,28.194698254267376,3.2389411131540933,24.95575714111328,0.1367311179637909,0.8327557007471721,1.0,0.20859032159001442,0.02,35.83870352897793,0.9374508857727051,0.9949547052383423,0.9766665101051331,1.0,0.9722781181335449,1.0,0.9955655336380005,0.9908869862556458,0.9554996490478516,0.9913656711578369,0.9709436297416687,0.994973361492157,0.8890523314476013,0.964347243309021,0.8977643251419067,1.0,0.8420803546905518,0.7146127820014954,1.0,0.7096474766731262,0.1367311179637909,0.9828412532806396,0.8265706896781921,0.7002493739128113,0.6610040068626404,0.6085681319236755,0.4965732991695404,0.48137521743774414,0.7285177707672119,0.5621505975723267
100,28.40626033147176,3.4235905011494956,24.982669830322266,0.13983938097953796,0.8339764575163523,1.0,0.2089637375943107,0.02,35.80865002202336,0.9442856907844543,0.9920355677604675,0.9840383529663086,1.0,0.9792057275772095,1.0,0.9915285706520081,0.990016758441925,0.9568927884101868,0.9895451068878174,0.9676926136016846,0.9986613392829895,0.8938148617744446,0.9699466228485107,0.9026836156845093,1.0,0.8426041603088379,0.7169830799102783,1.0,0.7117952704429626,0.13983938097953796,0.9878025650978088,0.8250686526298523,0.702314019203186,0.6619353890419006,0.606876790523529,0.494971364736557,0.4810541868209839,0.7279567122459412,0.5597445368766785
101,27.479302088419598,2.460007349650065,25.01929473876953,0.14032229781150818,0.8344796448945999,1.0,0.20964317304462396,0.02,35.98486607009545,0.9509559869766235,0.9890249371528625,0.9922776222229004,1.0,0.9866560101509094,1.0,0.9883726835250854,0.9881594181060791,0.9568743705749512,0.985550045967102,0.9638507962226868,1.0,0.8966527581214905,0.9738537669181824,0.9072626829147339,1.0,0.8429020643234253,0.7170911431312561,1.0,0.7118339538574219,0.14032229781150818,0.9910945892333984,0.824626624584198,0.7037020325660706,0.6619623899459839,0.6051368713378906,0.49395179748535156,0.47999054193496704,0.7259045839309692,0.5563793778419495
102,28.85684068997701,3.822451194127401,25.03438949584961,0.14030909538269043,0.8354259570439656,1.0,0.20992116685309944,0.02,35.81676201894879,0.9579138159751892,0.9866214394569397,0.9993159770965576,0.9994994401931763,0.9904537796974182,1.0,0.9838353395462036,0.9860312938690186,0.9587945938110352,0.9780756235122681,0.9596384167671204,1.0,0.9026695489883423,0.979637086391449,0.9130026698112488,1.0,0.8450853824615479,0.72136390209198,1.0,0.7146481871604919,0.14030909538269043,0.9934648275375366,0.8275523781776428,0.705776572227478,0.6642661690711975,0.6058149337768555,0.4947848320007324,0.4785252809524536,0.7236391305923462,0.55205899477005
103,28.41214648882548,3.3493680159250894,25.06277847290039,0.1385083943605423,0.8359367196758588,1.0,0.2092145835658263,0.02,35.97103200701531,0.9621542096138,0.9832448959350586,1.0,0.9971293807029724,0.9926327466964722,1.0,0.9792031049728394,0.9832682609558105,0.9597387909889221,0.970306932926178,0.9540097117424011,0.9998276233673096,0.9059410095214844,0.982146143913269,0.9150305986404419,1.0,0.8456093072891235,0.7253869771957397,1.0,0.7207095623016357,0.1385083943605423,0.9916268587112427,0.8337693810462952,0.7101590633392334,0.6677876710891724,0.6097059845924377,0.49765530228614807,0.4789564907550812,0.7252244353294373,0.5483687520027161
104,27.985322793324787,2.9072206815083823,25.078102111816406,0.1356426179409027,0.8363449066877365,1.0,0.20881481081488543,0.02,35.811448037973605,0.9658308029174805,0.9801962375640869,1.0,0.994469404220581,0.9933044910430908,0.9987897872924805,0.9776366353034973,0.9804999828338623,0.9596054553985596,0.9644501209259033,0.9483820796012878,0.9991735816001892,0.9081749320030212,0.9843171834945679,0.9173704385757446,1.0,0.8468229174613953,0.7298734784126282,1.0,0.7273558378219604,0.1356426179409027,0.9883973002433777,0.8419004678726196,0.7169204354286194,0.6717825531959534,0.6123936772346497,0.4992351531982422,0.47729313373565674,0.727061927318573,0.5434665679931641
105,27.569021383921307,2.4786740938822427,25.090347290039062,0.1318824589252472,0.8359201123317083,1.0,0.2086462332746121,0.02,35.819686132948846,0.9681850075721741,0.9779285192489624,1.0,0.9914832711219788,0.9937210083007812,0.9963963031768799,0.978164792060852,0.9780493378639221,0.9591052532196045,0.9582663774490356,0.9426105618476868,0.9968615770339966,0.9079350233078003,0.9842555522918701,0.9180762767791748,1.0,0.8457114100456238,0.7319633364677429,1.0,0.7308529019355774,0.1318824589252472,0.9843370914459229,0.8486653566360474,0.7218965888023376,0.6727696061134338,0.6147395372390747,0.49997174739837646,0.4743507504463196,0.7296082377433777,0.5398154854774475
106,28.491041739781696,3.4134393533070884,25.07760238647461,0.12831233441829681,0.8363909021019935,1.0,0.20870610314302768,0.02,36.04854692297522,0.9675524234771729,0.9731991291046143,0.9999241232872009,0.9900016188621521,0.9950347542762756,0.995452880859375,0.9816160798072815,0.9753261804580688,0.9612314701080322,0.9563919305801392,0.9429147839546204,0.9967634677886963,0.9069699645042419,0.9851425886154175,0.9193112254142761,1.0,0.846552312374115,0.734805703163147,1.0,0.7363066077232361,0.12831233441829681,0.9820885062217712,0.8547288775444031,0.726521909236908,0.6735683083534241,0.6183612942695618,0.5010497570037842,0.47179651260375977,0.7338362336158752,0.53696608543396
107,28.01586651802063,2.924138307571411,25.09172821044922,0.12334436178207397,0.8368074019749959,1.0,0.20906031888320056,0.02,35.90850698889699,0.9645549654960632,0.97226482629776,1.0,0.9914955496788025,0.9945587515830994,0.9917676448822021,0.9858199954032898,0.9758082032203674,0.9659695625305176,0.9560604691505432,0.9442190527915955,0.9959716796875,0.9075136780738831,0.9833986163139343,0.9194167852401733,1.0,0.8466719388961792,0.7364072203636169,1.0,0.7415832281112671,0.12334436178207397,0.978732168674469,0.8600448966026306,0.7296321988105774,0.6739439368247986,0.6204293370246887,0.5016200542449951,0.47111743688583374,0.7374715805053711,0.534403920173645
108,27.984829743703205,2.880608399709066,25.10422134399414,0.11757811158895493,0.8370144166052341,1.0,0.20959900211930924,0.02,35.83373734797351,0.9627339839935303,0.9723342061042786,0.9987490773200989,0.9951682090759277,0.9940418004989624,0.9881945252418518,0.9910771250724792,0.975683867931366,0.9698567390441895,0.9568573832511902,0.944356381893158,0.9937722682952881,0.9076266288757324,0.9800539612770081,0.9186711311340332,1.0,0.8462206125259399,0.738762617111206,1.0,0.7467902302742004,0.11757811158895493,0.9743167757987976,0.8660485744476318,0.7320324182510376,0.674112856388092,0.6220946907997131,0.501430094242096,0.47028490900993347,0.7402911186218262,0.531292200088501
109,28.069507996241253,2.9590744177500405,25.11043357849121,0.1129552498459816,0.8371725502113502,1.0,0.2103773974608811,0.02,35.93977308203466,0.9617418646812439,0.9712888598442078,0.9963948130607605,1.0,0.9913811683654785,0.9840086698532104,0.9971938729286194,0.9767749309539795,0.9730080366134644,0.9597128033638,0.9487701058387756,0.9922007322311401,0.908904492855072,0.9772337079048157,0.9174246191978455,1.0,0.8455676436424255,0.7404821515083313,1.0,0.7502231001853943,0.1129552498459816,0.9709616303443909,0.870242178440094,0.7339436411857605,0.6746941804885864,0.6220954060554504,0.5006955862045288,0.46877357363700867,0.7407984137535095,0.5277050733566284
110,28.781739950180054,3.666562795639038,25.115177154541016,0.11154944449663162,0.837946272144715,1.0,0.21091480807018562,0.02,35.78424739604816,0.9602766036987305,0.9749484062194824,0.995974600315094,1.0,0.9871701002120972,0.980288565158844,1.0,0.9788105487823486,0.9746269583702087,0.9666590094566345,0.9553884863853455,0.9911142587661743,0.9121708869934082,0.975175142288208,0.9189271330833435,1.0,0.8486820459365845,0.7429614067077637,1.0,0.7526298761367798,0.11154944449663162,0.9681729078292847,0.8755542039871216,0.7352636456489563,0.6763179302215576,0.6245290040969849,0.4992462396621704,0.4666786193847656,0.7410520911216736,0.5242200493812561
111,28.165011922518413,3.026624242464701,25.13838768005371,0.10919768363237381,0.838906164218982,1.0,0.21188723620104996,0.02,35.84979612904135,0.9600556492805481,0.9794341325759888,0.9972435235977173,1.0,0.9845295548439026,0.9768531918525696,1.0,0.9826509356498718,0.9778977632522583,0.9723003506660461,0.9598780274391174,0.9897641539573669,0.9157291650772095,0.9731462001800537,0.9222359657287598,1.0,0.8522087931632996,0.7474074959754944,1.0,0.756850004196167,0.10919768363237381,0.9667577147483826,0.8819470405578613,0.7374943494796753,0.6783379316329956,0.6244655847549438,0.4959251582622528,0.463530957698822,0.7403164505958557,0.521027147769928
112,28.86499011516571,3.6978052854537964,25.167184829711914,0.10748957097530365,0.8404900724689166,1.0,0.21230812251197007,0.02,24.00791384896729,0.9626449346542358,0.9839730262756348,0.9979241490364075,1.0,0.9790816307067871,0.9745715260505676,1.0,0.9859415888786316,0.9793286323547363,0.975268542766571,0.9654914736747742,0.9889072179794312,0.9204588532447815,0.9708619117736816,0.9254841208457947,1.0,0.8563718199729919,0.7554318308830261,1.0,0.7637680172920227,0.10748957097530365,0.964340329170227,0.8914040923118591,0.7435992956161499,0.6843242049217224,0.6240281462669373,0.4947291612625122,0.46233707666397095,0.7390180826187134,0.5179229378700256
113,27.268142640590668,2.053440034389496,25.214702606201172,0.10382899641990662,0.8410028944412867,1.0,0.21321281655606233,0.02,23.8597359029809,0.9631888270378113,0.9877661466598511,0.9995277523994446,1.0,0.9760513305664062,0.9775357246398926,1.0,0.9873493909835815,0.9780951738357544,0.9774858355522156,0.9688851833343506,0.9871170520782471,0.9220209717750549,0.9666744470596313,0.9250674843788147,1.0,0.8582609295845032,0.7597182393074036,1.0,0.7676894664764404,0.10382899641990662,0.9624065160751343,0.8992907404899597,0.7489252686500549,0.6880956888198853,0.6223987936973572,0.49233341217041016,0.4585837721824646,0.7363033294677734,0.5154863595962524
114,29.135947227478027,3.90585994720459,25.230087280273438,0.10548797994852066,0.8421126686036586,1.0,0.2133502357289201,0.02,23.892487224075012,0.9660447835922241,0.9892435073852539,0.9979334473609924,1.0,0.9737218618392944,0.9814225435256958,1.0,0.9886889457702637,0.9747564196586609,0.9778487086296082,0.9721350073814392,0.9841046333312988,0.9252413511276245,0.9617692232131958,0.9267559051513672,1.0,0.8634850978851318,0.7667551040649414,1.0,0.7755974531173706,0.10548797994852066,0.9663316607475281,0.9064026474952698,0.7550477981567383,0.6925216913223267,0.6195024847984314,0.48994559049606323,0.4571017324924469,0.7325977683067322,0.5129367113113403
115,28.25320291519165,2.9898247718811035,25.263378143310547,0.10556481778621674,0.8431909595926602,1.0,0.21387587587015885,0.02,23.8809583990369,0.9650173783302307,0.9889911413192749,0.9950939416885376,1.0,0.9692938327789307,0.9864515066146851,1.0,0.9907945990562439,0.9698496460914612,0.9767656326293945,0.9791008830070496,0.9857565760612488,0.9302347302436829,0.9562835097312927,0.9294458031654358,1.0,0.8695360422134399,0.7748737931251526,1.0,0.7831042408943176,0.10556481778621674,0.9699229001998901,0.9147782921791077,0.7614490985870361,0.6973124146461487,0.6171372532844543,0.48792144656181335,0.45389237999916077,0.7282893657684326,0.5088675618171692
116,27.629767656326294,2.334040880203247,25.295726776123047,0.10343687236309052,0.8430956706404686,1.0,0.2140968340845398,0.02,24.03678301803302,0.9611202478408813,0.9888774156570435,0.9935122728347778,1.0,0.9653100371360779,0.9911084175109863,1.0,0.9906848073005676,0.9646498560905457,0.9742919206619263,0.9836326241493225,0.9848182201385498,0.931522011756897,0.9492962956428528,0.9293268918991089,1.0,0.8718409538269043,0.7796998023986816,1.0,0.7874794602394104,0.10343687236309052,0.9701424241065979,0.9192027449607849,0.7676846981048584,0.6987970471382141,0.6168228983879089,0.4864238500595093,0.4521982967853546,0.7240346074104309,0.5069554448127747
117,28.362037241458893,3.069167673587799,25.292869567871094,0.10189198702573776,0.8434962816536427,1.0,0.21442333884774056,0.02,23.879536318941973,0.9574867486953735,0.9924889206886292,0.9943963885307312,1.0,0.9615908861160278,0.9965140223503113,1.0,0.9872384667396545,0.9648171067237854,0.9721622467041016,0.9876501560211182,0.9834044575691223,0.9334110021591187,0.9430696964263916,0.9298647046089172,1.0,0.8741644024848938,0.7842358350753784,1.0,0.7917453646659851,0.10189198702573776,0.9700585007667542,0.9251415133476257,0.7734765410423279,0.7020916938781738,0.6166753172874451,0.48500296473503113,0.45044946670532227,0.719728946685791,0.506131112575531
118,28.691583514213562,3.386693835258484,25.304889678955078,0.10273812711238861,0.8444538121422132,1.0,0.21426811907149176,0.02,23.877325993962586,0.9542207717895508,0.995586097240448,0.9961003661155701,1.0,0.9655232429504395,1.0,1.0,0.9841085076332092,0.9641201496124268,0.9729950428009033,0.9896267056465149,0.9796565175056458,0.9316310882568359,0.9382274150848389,0.9312375783920288,1.0,0.8752997517585754,0.7890989780426025,1.0,0.7948980927467346,0.10273812711238861,0.9744494557380676,0.9313967823982239,0.7804818153381348,0.7079293727874756,0.6171561479568481,0.4849764406681061,0.4518304467201233,0.7139718532562256,0.5063536167144775
119,28.149120688438416,2.815506339073181,25.333614349365234,0.1034807413816452,0.8448128496607145,1.0,0.214057603142444,0.02,23.878365878015757,0.949284017086029,0.9961016178131104,0.9968399405479431,1.0,0.970302164554596,1.0,1.0,0.9789625406265259,0.9607418179512024,0.969813346862793,0.9894313812255859,0.9784703850746155,0.9292032718658447,0.939985454082489,0.9349837899208069,1.0,0.877278208732605,0.7943034172058105,1.0,0.7970138192176819,0.1034807413816452,0.9761686325073242,0.9377313852310181,0.7836890816688538,0.7115125060081482,0.6162614226341248,0.48503103852272034,0.4517779052257538,0.7085774540901184,0.5074401497840881
120,28.094499230384827,2.7501121759414673,25.34438705444336,0.10517891496419907,0.8440749950706958,1.0,0.21371736185885554,0.02,23.87238612701185,0.9427248239517212,0.994525671005249,0.9975778460502625,1.0,0.9745249152183533,1.0,1.0,0.9730037450790405,0.9585128426551819,0.9643499851226807,0.9887516498565674,0.9762752056121826,0.9250552654266357,0.9399788975715637,0.9380330443382263,1.0,0.8777972459793091,0.7972627878189087,1.0,0.7960957288742065,0.10517891496419907,0.9774616956710815,0.9400180578231812,0.781096875667572,0.7124819159507751,0.6147636771202087,0.4841128885746002,0.4514599144458771,0.70216304063797,0.5090432167053223
121,28.8664528131485,3.544202446937561,25.322250366210938,0.10587262362241745,0.8442246365050475,1.0,0.21295371609140062,0.02,24.042702186037786,0.9454097151756287,0.9874914288520813,0.9955381751060486,1.0,0.9801444411277771,1.0,1.0,0.972907304763794,0.9589034914970398,0.9628368616104126,0.9854980111122131,0.9736724495887756,0.9238486289978027,0.9404791593551636,0.9411308765411377,1.0,0.8787499070167542,0.8005685210227966,1.0,0.7948657274246216,0.10587262362241745,0.9754911661148071,0.9425013065338135,0.776896595954895,0.7129703760147095,0.6178792119026184,0.48832812905311584,0.45243263244628906,0.6995239853858948,0.5127983689308167
122,27.253026127815247,1.9262858629226685,25.326740264892578,0.10394782572984695,0.8427914860347907,1.0,0.21316666182041988,0.02,23.926363121019676,0.9470228552818298,0.9799133539199829,0.9935376048088074,1.0,0.984536349773407,1.0,0.9992181062698364,0.9716917872428894,0.9598357081413269,0.9593539834022522,0.9822492003440857,0.9708644151687622,0.9207507371902466,0.9398768544197083,0.9413226842880249,1.0,0.878403902053833,0.8004266023635864,1.0,0.7912580966949463,0.10394782572984695,0.9713388681411743,0.9425457715988159,0.7709174156188965,0.709812343120575,0.6178849339485168,0.4878459572792053,0.4491720199584961,0.6969496607780457,0.5130675435066223
123,28.47476875782013,3.1910239458084106,25.28374481201172,0.10470425337553024,0.841384831815958,1.0,0.21248800552028904,0.02,23.928174856933765,0.9486135840415955,0.9733099937438965,0.9911983609199524,1.0,0.988011360168457,1.0,0.9971813559532166,0.9707390666007996,0.9619659185409546,0.9573196768760681,0.9777573347091675,0.9672863483428955,0.9161810874938965,0.9386268258094788,0.9393315315246582,1.0,0.8750432133674622,0.7992638945579529,1.0,0.7864262461662292,0.10470425337553024,0.9662573337554932,0.942829430103302,0.7637203335762024,0.7095372676849365,0.6157973408699036,0.4874984920024872,0.4496048390865326,0.6939936876296997,0.5193461775779724
